#timestamp x y z qx qy qz qw id
581.989000 7.178775 7.005740 0.442777 0.711936 -0.702224 0.001889 0.004993 525
583.009000 6.979274 7.000671 0.445074 0.711986 -0.702177 0.002242 0.004199 526
584.176000 6.729254 6.994264 0.445393 0.711936 -0.702229 0.001664 0.004429 527
585.256000 6.481924 6.989433 0.448059 0.712011 -0.702149 0.000520 0.005179 528
586.378000 6.205825 6.986172 0.449041 0.712142 -0.702021 0.001469 0.004325 529
587.486000 5.921847 6.978870 0.452284 0.712299 -0.701863 0.000802 0.004260 530
588.648000 5.597088 6.971708 0.453076 0.712611 -0.701548 0.000673 0.004082 531
589.727000 5.288703 6.973080 0.454409 0.712675 -0.701481 0.002252 0.003690 532
590.848000 4.964038 6.967816 0.456238 0.713098 -0.701049 0.001643 0.004375 533
591.940000 4.643564 6.963842 0.458604 0.713264 -0.700878 0.001544 0.004735 534
593.000000 4.330029 6.954804 0.461062 0.713783 -0.700353 0.001677 0.004037 535
594.056000 4.007874 6.954219 0.463779 0.714347 -0.699767 0.001544 0.005636 536
595.063000 3.696599 6.947365 0.463961 0.714822 -0.699281 0.001745 0.005749 537
596.109000 3.382336 6.942377 0.464317 0.715122 -0.698977 0.003206 0.004721 538
597.219000 3.049168 6.933127 0.465350 0.715404 -0.698689 0.003283 0.004588 539
598.378000 2.710385 6.926344 0.466276 0.715562 -0.698525 0.003491 0.004765 540
599.426000 2.417138 6.913528 0.468315 0.715567 -0.698522 0.002129 0.005185 541
600.573000 2.106550 6.901408 0.470002 0.715131 -0.698966 0.001034 0.005776 542
601.593000 1.841666 6.888414 0.471296 0.714718 -0.699388 0.000033 0.005852 543
602.681000 1.557429 6.884656 0.473378 0.714799 -0.699305 0.000462 0.005903 544
603.748000 1.306948 6.873137 0.476054 0.714742 -0.699358 -0.001086 0.006415 545
604.816000 1.058920 6.871084 0.476352 0.714648 -0.699460 0.000099 0.005815 546
605.889000 0.839791 6.865331 0.480033 0.714768 -0.699333 -0.000578 0.006308 547
606.934000 0.638596 6.858105 0.481863 0.714664 -0.699437 -0.001328 0.006479 548
608.020000 0.455859 6.853489 0.483515 0.714676 -0.699419 -0.001688 0.006870 549
